"","DateTime","Depth_m","Reservoir","Rep","ch4_umolL","co2_umolL","flag_ch4","flag_co2"
"1531",2017-02-27,1.6,"FCR",2,0.097676047,18.36543302,1,1
"1532",2017-02-27,3.8,"FCR",1,0.092278781,12.55169421,1,1
"1533",2017-02-27,3.8,"FCR",2,0.089815905,15.51731374,1,1
"1534",2017-02-27,5,"FCR",1,0.086580111,21.77719718,1,2
"1535",2017-02-27,5,"FCR",2,0.08810915,13.27978333,1,2
"1536",2017-02-27,6.2,"FCR",1,0.082733665,19.34229163,1,1
"1537",2017-02-27,6.2,"FCR",2,0.077413224,16.16885262,1,1
"1538",2017-02-27,8,"FCR",1,0.078409278,22.42127643,1,1
"1539",2017-02-27,8,"FCR",2,0.078483605,22.74383397,1,1
"1540",2017-02-27,9,"FCR",1,0.086476183,19.33165614,1,1
"1541",2017-02-27,9,"FCR",2,0.083446691,18.78975517,1,1
"1542",2017-02-27,100,"FCR",1,0.004261665,13.65496114,1,1
"1543",2017-02-27,100,"FCR",2,0.004246632,12.28173989,1,1
"1544",2017-03-13,0.1,"FCR",1,0.076614083,15.60324449,1,1
"1545",2017-03-13,0.1,"FCR",2,0.082454508,15.87850763,1,1
"1546",2017-03-13,1.6,"FCR",1,0.08150898,15.32824283,1,1
"1547",2017-03-13,1.6,"FCR",2,0.076719227,16.5253437,1,1
"1548",2017-03-13,3.8,"FCR",1,0.082424493,17.03534135,1,3
"1549",2017-03-13,3.8,"FCR",2,0.084600204,NA,1,3
"1550",2017-03-13,5,"FCR",1,0.084540194,15.26481805,1,1
"1551",2017-03-13,5,"FCR",2,0.082349456,15.2542486,1,1
"1552",2017-03-13,6.2,"FCR",1,0.089534158,16.73773441,1,3
"1553",2017-03-13,6.2,"FCR",2,0.085620291,NA,1,3
"1554",2017-03-13,8,"FCR",1,0.10708042,19.73818228,1,1
"1555",2017-03-13,8,"FCR",2,0.100753001,25.68839582,1,1
"1556",2017-03-13,9,"FCR",1,0.106422533,18.60275309,1,1
"1557",2017-03-13,9,"FCR",2,0.116015151,22.01126531,1,1
"1558",2017-03-13,100,"FCR",1,0.004638523,15.42340612,1,1
"1559",2017-03-13,100,"FCR",2,0.004926998,14.76847232,1,1
"1560",2017-03-17,0.1,"BVR",1,0.035310917,15.89272039,1,2
"1561",2017-03-17,0.1,"BVR",2,0.037310639,9.748071871,1,2
"1562",2017-03-17,3,"BVR",1,0.045091758,NA,1,3
"1563",2017-03-17,3,"BVR",2,0.039658037,11.73264727,1,3
"1564",2017-03-17,6,"BVR",1,0.039733746,13.61515497,1,1
"1565",2017-03-17,6,"BVR",2,0.034053211,16.80877426,1,1
"1566",2017-03-17,9,"BVR",1,0.041671601,11.66976205,1,1
"1567",2017-03-17,9,"BVR",2,0.043018686,9.748071871,1,1
"1568",2017-03-17,11,"BVR",1,0.043669427,9.041210266,1,1
"1569",2017-03-17,11,"BVR",2,0.039188623,11.52308423,1,1
"1570",2017-03-27,0.1,"FCR",1,0.079824826,11.38680359,1,1
"1571",2017-03-27,0.1,"FCR",2,0.090212552,9.128992851,1,1
"1572",2017-03-27,1.6,"FCR",1,0.096739586,7.418917366,1,2
"1573",2017-03-27,1.6,"FCR",2,0.096350541,11.15494101,1,2
"1574",2017-03-27,3.8,"FCR",1,0.091575381,12.78195645,1,1
"1575",2017-03-27,3.8,"FCR",2,0.090766704,10.73385793,1,1
"1576",2017-03-27,5,"FCR",1,0.083619068,14.98353996,1,1
"1577",2017-03-27,5,"FCR",2,0.092758267,13.4289897,1,1
"1578",2017-03-27,6.2,"FCR",1,0.086347173,11.62940788,1,2
"1579",2017-03-27,6.2,"FCR",2,0.08001984,16.29966916,1,2
"1580",2017-03-27,9,"FCR",1,0.084623502,23.71564266,1,1
"1581",2017-03-27,9,"FCR",2,0.088549819,22.91430018,1,1
"1582",2017-03-27,100,"FCR",1,0.004589355,14.33302158,1,1
"1583",2017-03-27,100,"FCR",2,0.004695554,14.51416723,1,1
"1584",2017-04-10,0.1,"BVR",1,NA,NA,3,3
"1585",2017-04-10,0.1,"BVR",2,0.082984031,21.18932362,3,3
"1586",2017-04-10,3,"BVR",1,0.113517497,17.38866392,1,1
"1587",2017-04-10,3,"BVR",2,0.10880382,17.25994765,1,1
"1588",2017-04-10,6,"BVR",1,0.107557283,20.63566671,1,1
"1589",2017-04-10,6,"BVR",2,0.112737122,21.95089635,1,1
"1590",2017-04-10,9,"BVR",1,0.24178997,27.50171707,1,1
"1591",2017-04-10,9,"BVR",2,0.23718392,26.21787876,1,1
"1592",2017-04-10,11,"BVR",1,0.282333348,43.32870039,1,2
"1593",2017-04-10,11,"BVR",2,0.25820016,27.10272295,1,2
"1594",2017-04-10,0.1,"FCR",1,0.109089139,23.10777261,1,2
"1595",2017-04-10,0.1,"FCR",2,0.108067941,17.02411366,1,2
"1596",2017-04-10,1.6,"FCR",1,0.111836573,17.37793542,1,1
"1597",2017-04-10,1.6,"FCR",2,0.101230853,16.09334646,1,1
"1598",2017-04-10,3.8,"FCR",1,0.127189016,NA,1,3
"1599",2017-04-10,3.8,"FCR",2,0.132248633,22.62702792,1,3
"1600",2017-04-10,5,"FCR",1,0.138694713,26.58257457,1,1
"1601",2017-04-10,5,"FCR",2,0.118797602,25.78742213,1,1
"1602",2017-04-10,6.2,"FCR",1,0.14507469,NA,1,3
"1603",2017-04-10,6.2,"FCR",2,0.126724772,33.0165702,1,3
"1604",2017-04-10,8,"FCR",1,0.118617668,28.31233994,1,1
"1605",2017-04-10,8,"FCR",2,0.124358115,25.97498415,1,1
"1606",2017-04-10,9,"FCR",1,0.104808061,33.47947801,1,2
"1607",2017-04-10,9,"FCR",2,0.128042539,45.52267188,1,2
"1608",2017-04-10,100,"FCR",1,0.005712201,21.09154575,1,1
"1609",2017-04-10,100,"FCR",2,0.005971456,17.8288682,1,1
"1610",2017-04-17,0.1,"FCR",1,0.155358457,20.31318498,1,1
"1611",2017-04-17,0.1,"FCR",2,0.182104022,17.38463558,1,1
"1612",2017-04-17,1.6,"FCR",1,0.165863105,NA,1,3
"1613",2017-04-17,1.6,"FCR",2,0.171035137,16.93500073,1,3
"1614",2017-04-17,3.8,"FCR",1,0.130775924,11.72950755,1,1
"1615",2017-04-17,3.8,"FCR",2,0.146186178,15.53698061,1,1
"1616",2017-04-17,5,"FCR",1,0.137713592,NA,1,3
"1617",2017-04-17,5,"FCR",2,0.138455943,18.88837922,1,3
"1618",2017-04-17,6.2,"FCR",1,0.130434048,17.78131156,1,2
"1619",2017-04-17,6.2,"FCR",2,0.124872324,27.82710009,1,2
"1620",2017-04-17,8,"FCR",1,0.078199607,33.52073529,1,1
"1621",2017-04-17,8,"FCR",2,0.092867285,33.40790472,1,1
"1622",2017-04-17,9,"FCR",1,0.07101851,33.02457205,1,1
"1623",2017-04-17,9,"FCR",2,0.061546729,37.26598886,1,1
"1624",2017-04-17,100,"FCR",1,0.007566809,16.95639634,3,3
"1625",2017-04-17,100,"FCR",2,NA,NA,3,3
"1626",2017-04-24,0.1,"FCR",1,0.248115212,16.62493945,3,3
"1627",2017-04-24,0.1,"FCR",2,NA,NA,3,3
"1628",2017-04-24,1.6,"FCR",1,0.269544037,18.42570303,1,1
"1629",2017-04-24,1.6,"FCR",2,0.239353549,17.40606389,1,1
"1630",2017-04-24,3.8,"FCR",1,0.274326672,28.92661193,3,3
"1631",2017-04-24,3.8,"FCR",2,NA,NA,3,3
"1632",2017-04-24,5,"FCR",1,0.193889726,18.47946559,1,1
"1633",2017-04-24,5,"FCR",2,0.192417705,17.84568762,1,1
"1634",2017-04-24,6.2,"FCR",1,0.112273959,39.78638267,1,1
"1635",2017-04-24,6.2,"FCR",2,0.118159207,37.46007467,1,1
"1636",2017-04-24,8,"FCR",1,0.111856576,37.1518733,1,1
"1637",2017-04-24,8,"FCR",2,0.113615369,36.80976027,1,1
"1638",2017-04-24,9,"FCR",1,0.099203169,40.59227846,1,1
"1639",2017-04-24,9,"FCR",2,0.103622705,39.09713346,1,1
"1640",2017-04-24,100,"FCR",1,0.006794455,14.54854893,2,1
"1641",2017-04-24,100,"FCR",2,0.0108067,17.68477374,2,1
"1642",2017-05-05,0.1,"BVR",1,0.137936306,8.387452693,2,1
"1643",2017-05-05,0.1,"BVR",2,0.101816431,7.092792422,2,1
"1644",2017-05-05,0.1,"FCR",1,0.196200114,15.97381047,1,1
"1645",2017-05-05,0.1,"FCR",2,0.223258671,15.32413041,1,1
"1646",2017-05-05,1.6,"FCR",1,0.288942415,17.72767554,1,1
"1647",2017-05-05,1.6,"FCR",2,0.323536277,18.75918786,1,1
"1648",2017-05-05,3.8,"FCR",1,0.27373086,25.92593959,2,3
"1649",2017-05-05,3.8,"FCR",2,0.15005524,NA,2,3
"1650",2017-05-05,5,"FCR",1,0.139198209,40.17757946,1,1
"1651",2017-05-05,5,"FCR",2,0.146467912,36.923759,1,1
"1652",2017-05-05,6.2,"FCR",1,0.144688332,51.59915113,1,1
"1653",2017-05-05,6.2,"FCR",2,0.150025601,51.48024607,1,1
"1654",2017-05-05,8,"FCR",1,0.099442139,54.58443265,1,1
"1655",2017-05-05,8,"FCR",2,0.101532755,55.54486268,1,1
"1656",2017-05-05,9,"FCR",1,0.107039827,59.04731233,1,1
"1657",2017-05-05,9,"FCR",2,0.09965123,58.92599306,1,1
"1658",2017-05-08,0.1,"FCR",1,0.237246974,22.48117674,1,1
"1659",2017-05-08,0.1,"FCR",2,0.240484241,21.28221718,1,1
"1660",2017-05-08,1.6,"FCR",1,0.248031353,23.02280433,1,2
"1661",2017-05-08,1.6,"FCR",2,0.22717451,15.63368595,1,2
"1662",2017-05-08,3.8,"FCR",1,0.238122076,NA,1,3
"1663",2017-05-08,3.8,"FCR",2,0.230825822,38.80843346,1,3
"1664",2017-05-08,5,"FCR",1,0.191573145,38.12566525,1,2
"1665",2017-05-08,5,"FCR",2,0.189075007,25.85484438,1,2
"1666",2017-05-08,6.2,"FCR",1,0.127786543,54.65773156,1,1
"1667",2017-05-08,6.2,"FCR",2,0.132829769,56.56935505,1,1
"1668",2017-05-08,8,"FCR",1,0.084312445,67.87657158,1,1
"1669",2017-05-08,8,"FCR",2,0.08237022,64.07035534,1,1
"1670",2017-05-08,9,"FCR",1,0.094313271,65.66198832,1,1
"1671",2017-05-08,9,"FCR",2,0.090732639,68.61754891,1,1
"1672",2017-05-08,100,"FCR",1,0.006311668,14.30423863,1,1
"1673",2017-05-08,100,"FCR",2,0.005540793,12.8656917,1,1
"1674",2017-05-10,0.1,"BVR",1,0.135525715,9.860994338,1,1
"1675",2017-05-10,0.1,"BVR",2,0.133501496,10.78914479,1,1
"1676",2017-05-10,3,"BVR",1,0.146065007,8.496543127,1,1
"1677",2017-05-10,3,"BVR",2,0.1576324,11.18196426,1,1
"1678",2017-05-10,6,"BVR",1,0.040569799,NA,1,3
"1679",2017-05-10,6,"BVR",2,0.04611344,95.37895372,1,3
"1680",2017-05-10,9,"BVR",1,0.107529424,NA,1,3
"1681",2017-05-10,9,"BVR",2,0.102972859,129.9669516,1,3
"1682",2017-05-10,11,"BVR",1,1.634852677,108.3472086,2,2
"1683",2017-05-10,11,"BVR",2,1.016663775,73.84707842,2,2
"1684",2017-05-15,0.1,"FCR",1,0.216815097,13.66752547,1,1
"1685",2017-05-15,0.1,"FCR",2,0.115567729,12.32270093,1,1
"1686",2017-05-15,1.6,"FCR",1,0.227241617,NA,1,3
"1687",2017-05-15,1.6,"FCR",2,0.214930672,10.81388409,1,3
"1688",2017-05-15,3.8,"FCR",1,0.188197806,23.95838547,1,1
"1689",2017-05-15,3.8,"FCR",2,NA,NA,4,1
"1690",2017-05-15,5,"FCR",1,0.12329457,28.72442615,1,1
"1691",2017-05-15,5,"FCR",2,0.127338261,25.76059934,1,1
"1692",2017-05-15,6.2,"FCR",1,0.132627973,45.49292284,1,1
"1693",2017-05-15,6.2,"FCR",2,0.12939589,36.94493364,1,1
"1694",2017-05-15,8,"FCR",1,0.071518116,NA,1,3
"1695",2017-05-15,8,"FCR",2,0.069456844,60.3082863,1,3
"1696",2017-05-15,9,"FCR",1,0.07108812,68.00814188,1,1
"1697",2017-05-15,9,"FCR",2,0.070939839,67.17136849,1,1
"1698",2017-05-15,100,"FCR",1,0.005279817,4.177757611,1,1
"1699",2017-05-15,100,"FCR",2,0.005115073,NA,1,4
"1700",2017-05-18,0.1,"BVR",1,0.219811822,NA,1,3
"1701",2017-05-18,0.1,"BVR",2,0.243922517,5.64398363,1,3
"1702",2017-05-18,3,"BVR",1,0.261701089,5.008043854,1,1
"1703",2017-05-18,3,"BVR",2,0.231354206,6.251549661,1,1
"1704",2017-05-18,6,"BVR",1,0.066419136,46.56656013,1,1
"1705",2017-05-18,6,"BVR",2,0.060767109,58.31271046,1,1
"1706",2017-05-18,9,"BVR",1,11.81054213,123.331519,1,1
"1707",2017-05-18,9,"BVR",2,12.70572041,142.1097616,1,1
"1708",2017-05-18,11,"BVR",1,18.88349927,71.14247875,1,1
"1709",2017-05-18,11,"BVR",2,20.67780412,74.53979474,1,1
"1710",2017-05-22,0.1,"FCR",1,0.316429593,16.58955066,1,1
"1711",2017-05-22,0.1,"FCR",2,0.303668048,16.45087554,1,1
"1712",2017-05-22,1.6,"FCR",1,0.397454029,17.03802707,1,1
"1713",2017-05-22,1.6,"FCR",2,0.336237338,16.63223315,1,1
"1714",2017-05-22,3.8,"FCR",1,0.145142038,63.93513933,1,1
"1715",2017-05-22,3.8,"FCR",2,0.135692118,62.33052024,1,1
"1716",2017-05-22,5,"FCR",1,0.079461435,95.63768974,1,1
"1717",2017-05-22,5,"FCR",2,0.086969089,99.77433913,1,1
"1718",2017-05-22,6.2,"FCR",1,0.073467018,87.1004072,1,1
"1719",2017-05-22,6.2,"FCR",2,0.055282673,64.41594327,1,1
"1720",2017-05-22,8,"FCR",1,0.122276046,45.91408814,1,1
"1721",2017-05-22,8,"FCR",2,0.133918713,43.54909111,1,1
"1722",2017-05-22,9,"FCR",1,0.080623896,102.4947518,1,1
"1723",2017-05-22,9,"FCR",2,0.076181586,108.4870506,1,1
"1724",2017-05-22,100,"FCR",1,0.00917093,16.20568821,1,1
"1725",2017-05-22,100,"FCR",2,0.006880877,14.69647787,1,1
"1726",2017-05-25,0.1,"BVR",1,0.251319302,8.301185778,1,1
"1727",2017-05-25,0.1,"BVR",2,0.255018243,6.939097848,1,1
"1728",2017-05-25,3,"BVR",1,0.267951048,7.40548994,1,1
"1729",2017-05-25,3,"BVR",2,0.260563443,6.331154227,1,1
"1730",2017-05-25,6,"BVR",1,0.216093924,53.63288029,1,1
"1731",2017-05-25,6,"BVR",2,0.212376997,49.27208902,1,1
"1732",2017-05-25,9,"BVR",1,4.195344303,NA,1,4
"1733",2017-05-25,9,"BVR",2,3.946462317,NA,1,4
"1734",2017-05-25,11,"BVR",1,26.88937646,93.48024358,1,1
"1735",2017-05-25,11,"BVR",2,34.48742882,112.2726645,1,1
"1736",2017-05-29,0.1,"FCR",1,0.21481927,14.27218209,1,3
"1737",2017-05-29,0.1,"FCR",2,0.190717879,NA,1,3
"1738",2017-05-29,1.6,"FCR",1,0.243247997,16.45959436,1,1
"1739",2017-05-29,1.6,"FCR",2,0.249671927,17.37583799,1,1
"1740",2017-05-29,3.8,"FCR",1,0.063837849,70.43561863,1,2
"1741",2017-05-29,3.8,"FCR",2,0.063400331,46.11129049,1,2
"1742",2017-05-29,5,"FCR",1,0.073350517,134.7559269,1,1
"1743",2017-05-29,5,"FCR",2,0.077717858,106.5104697,1,1
"1744",2017-05-29,6.2,"FCR",1,0.078470557,106.934054,1,2
"1745",2017-05-29,6.2,"FCR",2,0.084158196,154.1230991,1,2
"1746",2017-05-29,8,"FCR",1,0.057423069,77.31073697,1,1
"1747",2017-05-29,8,"FCR",2,0.077266198,99.01766481,1,1
"1748",2017-05-29,9,"FCR",1,0.083315891,93.48680536,1,1
"1749",2017-05-29,9,"FCR",2,0.084052913,98.82953169,1,1
"1750",2017-05-29,100,"FCR",1,0.008727455,11.29645269,1,1
"1751",2017-05-29,100,"FCR",2,0.006947563,11.60322445,1,1
"1752",2017-05-30,0.1,"FCR",1,0.291090697,27.67938381,1,1
"1753",2017-05-30,0.1,"FCR",2,0.289255193,24.96325685,1,1
"1754",2017-05-30,1.6,"FCR",1,0.243228814,37.6189384,1,3
"1755",2017-05-30,1.6,"FCR",2,0.231218237,NA,1,3
"1756",2017-05-30,3.8,"FCR",1,0.173428064,NA,1,3
"1757",2017-05-30,3.8,"FCR",2,0.178864647,46.68060017,1,3
"1758",2017-05-30,5,"FCR",1,0.086625178,NA,1,3
"1759",2017-05-30,5,"FCR",2,0.103548266,52.03134922,1,3
"1760",2017-05-30,6.2,"FCR",1,0.132687372,55.57762543,1,1
"1761",2017-05-30,6.2,"FCR",2,0.127781829,60.37573977,1,1
"1762",2017-05-30,8,"FCR",1,0.080091148,108.8593436,1,3
"1763",2017-05-30,8,"FCR",2,0.074664187,NA,1,3
"1764",2017-05-30,9,"FCR",1,0.086625178,115.2607868,1,1
"1765",2017-05-30,9,"FCR",2,NA,114.6024846,4,1
"1766",2017-06-01,0.1,"BVR",1,0.206215542,7.629114065,1,1
"1767",2017-06-01,0.1,"BVR",2,0.16588157,8.584466379,1,1
"1768",2017-06-01,3,"BVR",1,0.080919955,21.59552641,1,1
"1769",2017-06-01,3,"BVR",2,0.069365717,18.71034791,1,1
"1770",2017-06-01,6,"BVR",1,0.076077799,54.44082295,1,1
"1771",2017-06-01,6,"BVR",2,0.077359267,53.6555437,1,1
"1772",2017-06-01,9,"BVR",1,8.524293127,74.09392454,1,1
"1773",2017-06-01,9,"BVR",2,8.747869548,71.06377457,1,1
"1774",2017-06-01,11,"BVR",1,41.61157327,53.29247001,1,1
"1775",2017-06-01,11,"BVR",2,45.72366783,55.62140785,1,1
"1776",2017-06-01,0.1,"FCR",1,0.21442871,20.1500934,1,1
"1777",2017-06-01,0.1,"FCR",2,0.213057341,21.20684232,1,1
"1778",2017-06-01,1.6,"FCR",1,0.196916963,32.21742563,1,1
"1779",2017-06-01,1.6,"FCR",2,0.182176943,30.40128862,1,1
"1780",2017-06-01,3.8,"FCR",1,0.148974422,41.4114409,1,3
"1781",2017-06-01,3.8,"FCR",2,0.160025887,NA,1,3
"1782",2017-06-01,5,"FCR",1,0.12362293,50.11056271,1,1
"1783",2017-06-01,5,"FCR",2,0.110814559,50.62962348,1,1
"1784",2017-06-01,6.2,"FCR",1,0.147778773,45.65276533,1,1
"1785",2017-06-01,6.2,"FCR",2,0.18009296,52.77017929,1,1
"1786",2017-06-01,8,"FCR",1,0.119405681,105.9536352,1,1
"1787",2017-06-01,8,"FCR",2,0.134951919,103.4662549,1,1
"1788",2017-06-01,9,"FCR",1,0.152933761,62.41627714,1,1
"1789",2017-06-01,9,"FCR",2,0.143592622,62.53485392,1,1
"1790",2017-06-05,0.1,"FCR",1,0.197456957,14.33221487,1,1
"1791",2017-06-05,0.1,"FCR",2,0.18931505,14.0364188,1,1
"1792",2017-06-05,1.6,"FCR",1,0.263113183,17.48849808,1,1
"1793",2017-06-05,1.6,"FCR",2,0.261592435,19.24603353,1,1
"1794",2017-06-05,3.8,"FCR",1,0.1159669,39.65738231,1,1
"1795",2017-06-05,3.8,"FCR",2,0.113565338,32.74906929,1,1
"1796",2017-06-05,5,"FCR",1,0.051157024,57.9860615,1,1
"1797",2017-06-05,5,"FCR",2,0.046724691,55.50857986,1,1
"1798",2017-06-05,6.2,"FCR",1,0.058607428,NA,1,3
"1799",2017-06-05,6.2,"FCR",2,0.061761592,138.9721534,1,3
"1800",2017-06-05,8,"FCR",1,0.071677652,108.9082105,1,1
"1801",2017-06-05,8,"FCR",2,0.066855892,109.0442928,1,1
"1802",2017-06-05,9,"FCR",1,0.079239046,114.4643525,2,1
"1803",2017-06-05,9,"FCR",2,0.052713626,95.54886129,2,1
"1804",2017-06-05,100,"FCR",1,NA,NA,3,3
"1805",2017-06-05,100,"FCR",2,0.04137499,15.42294036,3,3
"1806",2017-06-09,0.1,"BVR",1,0.281590291,6.369074491,1,1
"1807",2017-06-09,0.1,"BVR",2,0.269031036,6.291698293,1,1
"1808",2017-06-09,3,"BVR",1,0.286791481,6.807872585,1,1
"1809",2017-06-09,3,"BVR",2,0.28261615,5.493176474,1,1
"1810",2017-06-09,6,"BVR",1,0.139020812,91.25546344,1,1
"1811",2017-06-09,6,"BVR",2,0.124798274,101.271202,1,1
"1812",2017-06-09,9,"BVR",1,38.59823341,126.7008877,1,1
"1813",2017-06-09,9,"BVR",2,37.81317345,131.5193775,1,1
"1814",2017-06-09,11,"BVR",1,48.0763394,143.3744368,1,1
"1815",2017-06-09,11,"BVR",2,48.268714,156.3054891,1,1
"1816",2017-06-12,0.1,"FCR",1,0.179793695,12.36433841,1,1
"1817",2017-06-12,0.1,"FCR",2,0.1573742,10.96349832,1,1
"1818",2017-06-12,1.6,"FCR",1,0.227091613,11.10011794,1,3
"1819",2017-06-12,1.6,"FCR",2,0.27326469,NA,1,3
"1820",2017-06-12,3.8,"FCR",1,0.115340788,78.12577182,1,1
"1821",2017-06-12,3.8,"FCR",2,0.103789132,64.91722798,1,1
"1822",2017-06-12,5,"FCR",1,0.053376148,68.63987388,1,3
"1823",2017-06-12,5,"FCR",2,0.0540863,NA,1,3
"1824",2017-06-12,6.2,"FCR",1,0.088265112,85.34617469,1,3
"1825",2017-06-12,6.2,"FCR",2,0.092848049,NA,1,3
"1826",2017-06-12,8,"FCR",1,0.072674394,125.4780905,1,1
"1827",2017-06-12,8,"FCR",2,0.071257975,117.0111605,1,1
"1828",2017-06-12,9,"FCR",1,0.078020907,NA,1,4
"1829",2017-06-12,9,"FCR",2,0.071559366,NA,1,4
"1830",2017-06-12,100,"FCR",1,0.013061458,NA,2,3
"1831",2017-06-12,100,"FCR",2,0.009183993,15.20806731,2,3
"1832",2017-06-16,0.1,"BVR",1,0.233798449,6.620042348,1,1
"1833",2017-06-16,0.1,"BVR",2,0.201000995,5.65807904,1,1
"1834",2017-06-16,3,"BVR",1,0.137745299,6.183612704,1,1
"1835",2017-06-16,3,"BVR",2,0.129434415,7.018454397,1,1
"1836",2017-06-16,6,"BVR",1,0.085710368,56.1926417,1,1
"1837",2017-06-16,6,"BVR",2,0.089701706,72.64310382,1,1
"1838",2017-06-16,9,"BVR",1,49.83697237,149.5705087,1,1
"1839",2017-06-16,9,"BVR",2,53.40738441,167.7075804,1,1
"1840",2017-06-16,11,"BVR",1,56.58581804,166.8515452,1,1
"1841",2017-06-16,11,"BVR",2,55.64847837,183.3740429,1,1
"1842",2017-06-20,0.1,"FCR",1,0.310136269,8.522906074,1,1
"1843",2017-06-20,0.1,"FCR",2,0.342937673,7.251055543,1,1
"1844",2017-06-20,1.6,"FCR",1,0.360376192,7.340130092,1,2
"1845",2017-06-20,1.6,"FCR",2,0.312135856,11.9751253,1,2
"1846",2017-06-20,3.8,"FCR",1,0.120634687,30.34455084,1,2
"1847",2017-06-20,3.8,"FCR",2,0.118559878,44.75199707,1,2
"1848",2017-06-20,5,"FCR",1,0.126718089,53.37817785,1,1
"1849",2017-06-20,5,"FCR",2,0.115751757,61.979243,1,1
"1850",2017-06-20,6.2,"FCR",1,0.122403868,174.4303261,1,2
"1851",2017-06-20,6.2,"FCR",2,0.12997858,121.0841384,1,2
"1852",2017-06-20,8,"FCR",1,0.114576269,83.97690151,1,2
"1853",2017-06-20,8,"FCR",2,0.100162529,59.34174269,1,2
"1854",2017-06-20,9,"FCR",1,0.11651495,127.3148208,1,2
"1855",2017-06-20,9,"FCR",2,0.101999376,126.580632,1,2
"1856",2017-06-20,100,"FCR",1,0.013702815,12.58645072,3,3
"1857",2017-06-20,100,"FCR",2,NA,NA,3,3
"1858",2017-06-22,0.1,"BVR",1,0.194680106,4.32067134,1,1
"1859",2017-06-22,0.1,"BVR",2,0.202751573,NA,1,4
"1860",2017-06-22,3,"BVR",1,0.161436725,4.32067134,1,1
"1861",2017-06-22,3,"BVR",2,0.160243095,NA,1,4
"1862",2017-06-22,6,"BVR",1,0.14333159,69.01634425,1,1
"1863",2017-06-22,6,"BVR",2,0.150818875,70.40057186,1,1
"1864",2017-06-22,9,"BVR",1,34.49325111,141.0692315,1,1
"1865",2017-06-22,9,"BVR",2,34.38188798,119.8655338,1,1
"1866",2017-06-22,11,"BVR",1,67.28582951,NA,1,3
"1867",2017-06-22,11,"BVR",2,66.06168447,122.1558031,1,3
"1868",2017-06-26,0.1,"FCR",1,0.261782124,NA,1,3
"1869",2017-06-26,0.1,"FCR",2,0.288247111,6.759306143,1,3
"1870",2017-06-26,1.6,"FCR",1,0.268561949,7.088632544,1,1
"1871",2017-06-26,1.6,"FCR",2,0.26773127,6.656473129,1,1
"1872",2017-06-26,3.8,"FCR",1,0.123399805,30.91677981,1,1
"1873",2017-06-26,3.8,"FCR",2,0.131981266,33.6062292,1,1
"1874",2017-06-26,5,"FCR",1,0.109341156,47.29500148,1,2
"1875",2017-06-26,5,"FCR",2,0.116463808,67.02964837,1,2
"1876",2017-06-26,6.2,"FCR",1,0.230177396,106.4524362,1,1
"1877",2017-06-26,6.2,"FCR",2,0.213675882,123.3080474,1,1
"1878",2017-06-26,8,"FCR",1,0.214116873,166.5485849,3,3
"1879",2017-06-26,8,"FCR",2,NA,NA,3,3
"1880",2017-06-26,9,"FCR",1,0.220434379,157.2246396,1,1
"1881",2017-06-26,9,"FCR",2,0.229092322,162.1688174,1,1
"1882",2017-06-26,100,"FCR",1,0.009628302,12.14960672,1,1
"1883",2017-06-26,100,"FCR",2,0.008551414,9.290836102,1,1
"1884",2017-06-30,0.1,"BVR",1,0.228342682,5.424405136,1,1
"1885",2017-06-30,0.1,"BVR",2,0.259616817,5.412043881,1,1
"1886",2017-06-30,3,"BVR",1,0.267347665,10.89641936,1,1
"1887",2017-06-30,3,"BVR",2,0.249540735,10.40662661,1,1
"1888",2017-06-30,6,"BVR",1,4.623814767,102.9613199,1,1
"1889",2017-06-30,6,"BVR",2,4.403458474,96.43475861,1,1
"1890",2017-06-30,9,"BVR",1,58.4922072,149.1001836,1,1
"1891",2017-06-30,9,"BVR",2,63.19596653,166.3261071,1,1
"1892",2017-06-30,11,"BVR",1,88.24030677,159.4025033,1,1
"1893",2017-06-30,11,"BVR",2,94.52893637,175.1340895,1,1
"1894",2017-07-06,0.1,"FCR",1,0.277990908,4.963560016,1,1
"1895",2017-07-06,0.1,"FCR",2,0.292443907,4.589694088,1,1
"1896",2017-07-06,1.6,"FCR",1,0.281636261,4.700788514,1,1
"1897",2017-07-06,1.6,"FCR",2,0.283183438,4.872571278,1,1
"1898",2017-07-06,3.8,"FCR",1,0.163577538,25.38940554,2,1
"1899",2017-07-06,3.8,"FCR",2,0.10940262,22.29928914,2,1
"1900",2017-07-06,5,"FCR",1,0.083509883,83.17199066,1,1
"1901",2017-07-06,5,"FCR",2,0.088744341,91.49491832,1,1
"1902",2017-07-06,6.2,"FCR",1,0.181324183,127.8640422,1,1
"1903",2017-07-06,6.2,"FCR",2,0.200765066,124.9697063,1,1
"1904",2017-07-06,8,"FCR",1,0.140932984,165.4688786,1,1
"1905",2017-07-06,8,"FCR",2,0.143520327,184.7098751,1,1
"1906",2017-07-06,9,"FCR",1,0.222935317,196.7749513,2,1
"1907",2017-07-06,9,"FCR",2,0.159332235,148.7454215,2,1
"1908",2017-07-06,100,"FCR",1,0.00904941,14.05222023,1,1
"1909",2017-07-06,100,"FCR",2,0.009894246,15.05728468,1,1
"1910",2017-07-07,0.1,"BVR",1,0.496582267,4.269737377,1,1
"1911",2017-07-07,0.1,"BVR",2,0.523455217,4.46979533,1,1
"1912",2017-07-07,3,"BVR",1,0.541489382,4.269737377,1,1
